LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,LAP SET ON,ROUND,DATE
29,51:07.552,-,-,200.334,1:43.468,28.0,1,3,G. Zhou,UNI-Virtuosi,Silverstone,Feature Race,,Round 4 ,2021-07-18
29,51:11.380,3.828,3.828,200.085,1:43.547,28.0,2,5,D. Ticktum,Carlin Racing,Silverstone,Feature Race,,Round 4 ,2021-07-18
29,51:26.894,19.342,15.514,199.079,1:44.046,10.0,3,2,O. Piastri,PREMA Racing,Silverstone,Feature Race,,Round 4 ,2021-07-18
29,51:27.680,20.128,0.786,199.029,1:44.267,13.0,4,11,R. Verschoor,MP Motorsport,Silverstone,Feature Race,,Round 4 ,2021-07-18
29,51:32.327,24.775,4.647,198.729,1:44.162,10.0,5,1,R. Shwartzman,PREMA Racing,Silverstone,Feature Race,,Round 4 ,2021-07-18
29,51:33.021,25.469,0.694,198.685,1:44.373,12.0,6,4,F. Drugovich,UNI-Virtuosi,Silverstone,Feature Race,,Round 4 ,2021-07-18
29,51:33.388,25.836,0.367,198.661,1:43.303,21.0,7,8,J. Vips,Hitech Grand Prix,Silverstone,Feature Race,,Round 4 ,2021-07-18
29,51:34.203,26.651,0.815,198.609,1:44.416,27.0,8,10,T. Pourchaire,ART Grand Prix,Silverstone,Feature Race,,Round 4 ,2021-07-18
29,51:34.973,27.421,0.770,198.56,1:43.564,23.0,9,12,L. Zendeli,MP Motorsport,Silverstone,Feature Race,,Round 4 ,2021-07-18
29,51:35.229,27.677,0.256,198.543,1:42.767,27.0,10,6,J. Daruvala,Carlin Racing,Silverstone,Feature Race,,Round 4 ,2021-07-18
29,51:47.503,39.951,12.274,197.759,1:44.799,28.0,11,7,L. Lawson,Hitech Grand Prix,Silverstone,Feature Race,,Round 4 ,2021-07-18
29,51:48.068,40.516,0.565,197.723,1:44.557,29.0,12,17,M. Armstrong,DAMS,Silverstone,Feature Race,,Round 4 ,2021-07-18
29,51:51.924,44.372,3.856,197.478,1:44.567,29.0,13,24,B. Viscaal,Trident,Silverstone,Feature Race,,Round 4 ,2021-07-18
29,51:55.193,47.641,3.269,197.271,1:45.134,27.0,14,21,R. Boschung,Campos Racing,Silverstone,Feature Race,,Round 4 ,2021-07-18
29,51:55.364,47.812,0.171,197.26,1:44.590,29.0,15,14,D. Beckmann,Charouz Racing System,Silverstone,Feature Race,,Round 4 ,2021-07-18
29,51:57.044,49.492,1.680,197.154,1:44.399,29.0,16,16,R. Nissany,DAMS,Silverstone,Feature Race,,Round 4 ,2021-07-18
29,51:59.529,51.977,2.485,196.997,1:44.803,21.0,17,22,J. Aitken,HWA RACELAB,Silverstone,Feature Race,,Round 4 ,2021-07-18
29,51:59.878,52.326,0.349,196.975,1:43.189,27.0,18,20,M. Nannini,Campos Racing,Silverstone,Feature Race,,Round 4 ,2021-07-18
29,52:01.260,53.708,1.382,196.887,1:43.924,26.0,19,25,M. Sato,Trident,Silverstone,Feature Race,,Round 4 ,2021-07-18
29,52:10.157,62.605,8.897,196.328,1:45.533,21.0,20,15,G. Samaia,Charouz Racing System,Silverstone,Feature Race,,Round 4 ,2021-07-18
29,52:37.755,90.203,27.598,194.612,1:44.142,24.0,21,9,C. Lundgaard,ART Grand Prix,Silverstone,Feature Race,,Round 4 ,2021-07-18
28,51:36.146,1 LAP,1 LAP,191.635,1:46.002,22.0,22,23,A. Deledda,HWA RACELAB,Silverstone,Feature Race,,Round 4 ,2021-07-18
21,42:38.809,-,-,173.861,1:43.768,21.0,1,11,R. Verschoor,MP Motorsport,Silverstone,Sprint Race 2,,Round 4 ,2021-07-18
21,42:40.011,1.202,1.202,173.779,1:43.609,21.0,2,17,M. Armstrong,DAMS,Silverstone,Sprint Race 2,,Round 4 ,2021-07-18
21,42:41.159,2.350,1.148,173.701,1:43.880,20.0,3,5,D. Ticktum,Carlin Racing,Silverstone,Sprint Race 2,,Round 4 ,2021-07-18
21,42:46.535,7.726,5.376,173.337,1:42.846,21.0,4,2,O. Piastri,PREMA Racing,Silverstone,Sprint Race 2,,Round 4 ,2021-07-18
21,42:50.970,12.161,4.435,173.038,1:44.601,14.0,5,7,L. Lawson,Hitech Grand Prix,Silverstone,Sprint Race 2,,Round 4 ,2021-07-18
21,42:53.688,14.879,2.718,172.855,1:44.688,13.0,6,8,J. Vips,Hitech Grand Prix,Silverstone,Sprint Race 2,,Round 4 ,2021-07-18
21,42:54.331,15.522,0.643,172.812,1:44.775,13.0,7,4,F. Drugovich,UNI-Virtuosi,Silverstone,Sprint Race 2,,Round 4 ,2021-07-18
21,42:55.371,16.562,1.040,172.742,1:45.020,13.0,8,14,D. Beckmann,Charouz Racing System,Silverstone,Sprint Race 2,,Round 4 ,2021-07-18
21,42:56.959,18.150,1.588,172.636,1:44.815,14.0,9,12,L. Zendeli,MP Motorsport,Silverstone,Sprint Race 2,,Round 4 ,2021-07-18
21,42:57.428,18.619,0.469,172.605,1:44.858,14.0,10,10,T. Pourchaire,ART Grand Prix,Silverstone,Sprint Race 2,,Round 4 ,2021-07-18
21,42:58.392,19.583,0.964,172.54,1:44.819,15.0,11,3,G. Zhou,UNI-Virtuosi,Silverstone,Sprint Race 2,,Round 4 ,2021-07-18
21,42:59.950,21.141,1.558,172.436,1:44.355,18.0,12,16,R. Nissany,DAMS,Silverstone,Sprint Race 2,,Round 4 ,2021-07-18
