LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,LAP SET ON,ROUND,DATE
34,37:26.570,-,-,192.639,1:05.017,6.0,1,8,J. Daruvala,Carlin,Sakhir ,Sprint Race,,Round 12 ,2020-12-06
34,37:30.131,3.561,3.561,192.334,1:04.812,6.0,2,7,Y. Tsunoda,Carlin,Sakhir ,Sprint Race,,Round 12 ,2020-12-06
34,37:30.472,3.902,0.341,192.305,1:04.987,4.0,3,2,D. Ticktum,DAMS,Sakhir ,Sprint Race,,Round 12 ,2020-12-06
34,37:32.185,5.615,1.713,192.158,1:04.854,6.0,4,3,G. Zhou,UNI-Virtuosi,Sakhir ,Sprint Race,,Round 12 ,2020-12-06
34,37:34.155,7.585,1.970,191.991,1:04.843,6.0,5,21,R. Shwartzman,PREMA Racing,Sakhir ,Sprint Race,,Round 12 ,2020-12-06
34,37:35.610,9.040,1.455,191.867,1:05.240,8.0,6,14,G. Alesi,MP Motorsport,Sakhir ,Sprint Race,,Round 12 ,2020-12-06
34,37:37.663,11.093,2.053,191.692,1:05.036,12.0,7,25,L. Ghiotto,Hitech Grand Prix,Sakhir ,Sprint Race,,Round 12 ,2020-12-06
34,37:40.448,13.878,2.785,191.456,1:04.928,7.0,8,15,F. Drugovich,MP Motorsport,Sakhir ,Sprint Race,,Round 12 ,2020-12-06
34,37:41.106,14.536,0.658,191.4,1:05.081,4.0,9,24,N. Mazepin,Hitech Grand Prix,Sakhir ,Sprint Race,,Round 12 ,2020-12-06
34,37:42.593,16.023,1.487,191.275,1:04.962,4.0,10,4,C. Ilott,UNI-Virtuosi,Sakhir ,Sprint Race,,Round 12 ,2020-12-06
34,37:42.727,16.157,0.134,191.263,1:05.195,12.0,11,12,P. Piquet,Charouz Racing System,Sakhir ,Sprint Race,,Round 12 ,2020-12-06
34,37:43.621,17.051,0.894,191.188,1:05.019,8.0,12,6,C. Lundgaard,ART Grand Prix,Sakhir ,Sprint Race,,Round 12 ,2020-12-06
34,37:46.746,20.176,3.125,190.924,1:05.302,12.0,13,11,L. Delétraz,Charouz Racing System,Sakhir ,Sprint Race,,Round 12 ,2020-12-06
34,37:48.414,21.844,1.668,190.784,1:05.238,9.0,14,5,M. Armstrong,ART Grand Prix,Sakhir ,Sprint Race,,Round 12 ,2020-12-06
34,37:50.209,23.639,1.795,190.633,1:05.540,5.0,15,22,R. Nissany,Trident,Sakhir ,Sprint Race,,Round 12 ,2020-12-06
34,37:52.659,26.089,2.450,190.427,1:05.407,21.0,16,23,M. Sato,Trident,Sakhir ,Sprint Race,,Round 12 ,2020-12-06
34,37:53.329,26.759,0.670,190.371,1:05.673,6.0,17,1,S. Gelael,DAMS,Sakhir ,Sprint Race,,Round 12 ,2020-12-06
34,37:55.099,28.529,1.770,190.223,1:04.383,24.0,18,20,M. Schumacher,PREMA Racing,Sakhir ,Sprint Race,,Round 12 ,2020-12-06
34,38:02.506,35.936,7.407,189.606,1:05.692,6.0,19,10,G. Samaia,Campos Racing,Sakhir ,Sprint Race,,Round 12 ,2020-12-06
34,38:26.339,59.769,23.833,187.647,1:04.811,21.0,20,16,A. Markelov,BWT HWA RACELAB,Sakhir ,Sprint Race,,Round 12 ,2020-12-06
33,37:30.734,1 LAP,1 LAP,186.615,1:04.583,30.0,21,17,T. Pourchaire,BWT HWA RACELAB,Sakhir ,Sprint Race,,Round 12 ,2020-12-06
48,52:59.396,-,-,192.283,1:04.737,22.0,1,7,Y. Tsunoda,Carlin,Sakhir ,Feature Race,,Round 12 ,2020-12-06
48,53:05.009,5.613,5.613,191.944,1:04.315,33.0,2,3,G. Zhou,UNI-Virtuosi,Sakhir ,Feature Race,,Round 12 ,2020-12-06
48,53:06.051,6.655,0.375,191.881,1:04.649,24.0,3,15,F. Drugovich,MP Motorsport,Sakhir ,Feature Race,,Round 12 ,2020-12-06
48,53:06.834,7.438,0.783,191.834,1:04.716,22.0,4,21,R. Shwartzman,PREMA Racing,Sakhir ,Feature Race,,Round 12 ,2020-12-06
