LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,LAP SET ON,ROUND,DATE
9,1:43.955,1.107,0.116,187.419,,,16,12,L. Zendeli,MP Motorsport,Sakhir,Qualifying Session,17:04:20,Round 1 ,2021-03-28
9,1:44.227,1.379,0.272,186.93,,,17,15,G. Samaia,Charouz Racing System,Sakhir,Qualifying Session,17:06:32,Round 1 ,2021-03-28
7,1:44.654,1.806,0.427,186.167,,,18,25,M. Sato,Trident,Sakhir,Qualifying Session,16:40:45,Round 1 ,2021-03-28
9,1:44.825,1.977,0.171,185.864,,,19,22,M. Nannini,HWA RACELAB,Sakhir,Qualifying Session,17:04:27,Round 1 ,2021-03-28
9,1:45.053,2.205,0.228,185.46,,,20,20,G. Petecof,Campos Racing,Sakhir,Qualifying Session,16:50:29,Round 1 ,2021-03-28
7,1:46.712,3.864,1.659,182.577,,,21,23,A. Deledda,HWA RACELAB,Sakhir,Qualifying Session,16:41:04,Round 1 ,2021-03-28
9,1:43.441,0.593,0.103,188.35,,,,8,J. Vips,Hitech Grand Prix,Sakhir,Qualifying Session,17:06:35,Round 1 ,2021-03-28
16,1:45.340,-,-,184.955,,,1,4,F. Drugovich,UNI-Virtuosi,Sakhir,Free Practice,13:25:51,Round 1 ,2021-03-28
14,1:45.481,0.141,0.141,184.708,,,2,5,D. Ticktum,Carlin Racing,Sakhir,Free Practice,13:25:22,Round 1 ,2021-03-28
15,1:45.628,0.288,0.147,184.451,,,3,7,L. Lawson,Hitech Grand Prix,Sakhir,Free Practice,13:22:47,Round 1 ,2021-03-28
16,1:45.651,0.311,0.023,184.41,,,4,17,M. Armstrong,DAMS,Sakhir,Free Practice,13:26:13,Round 1 ,2021-03-28
13,1:45.666,0.326,0.015,184.384,,,5,1,R. Shwartzman,PREMA Racing,Sakhir,Free Practice,13:27:02,Round 1 ,2021-03-28
16,1:45.734,0.394,0.068,184.266,,,6,12,L. Zendeli,MP Motorsport,Sakhir,Free Practice,13:29:55,Round 1 ,2021-03-28
14,1:45.762,0.422,0.028,184.217,,,7,8,J. Vips,Hitech Grand Prix,Sakhir,Free Practice,13:27:06,Round 1 ,2021-03-28
15,1:45.763,0.423,0.001,184.215,,,8,6,J. Daruvala,Carlin Racing,Sakhir,Free Practice,13:26:10,Round 1 ,2021-03-28
15,1:45.838,0.498,0.075,184.085,,,9,24,B. Viscaal,Trident,Sakhir,Free Practice,13:26:33,Round 1 ,2021-03-28
14,1:46.077,0.737,0.239,183.67,,,10,2,O. Piastri,PREMA Racing,Sakhir,Free Practice,13:27:11,Round 1 ,2021-03-28
15,1:46.149,0.809,0.072,183.545,,,11,10,T. Pourchaire,ART Grand Prix,Sakhir,Free Practice,13:26:38,Round 1 ,2021-03-28
14,1:46.195,0.855,0.046,183.466,,,12,3,G. Zhou,UNI-Virtuosi,Sakhir,Free Practice,13:23:15,Round 1 ,2021-03-28
16,1:46.207,0.867,0.012,183.445,,,13,9,C. Lundgaard,ART Grand Prix,Sakhir,Free Practice,13:32:57,Round 1 ,2021-03-28
16,1:46.225,0.885,0.018,183.414,,,14,16,R. Nissany,DAMS,Sakhir,Free Practice,13:26:16,Round 1 ,2021-03-28
16,1:46.237,0.897,0.012,183.393,,,15,11,R. Verschoor,MP Motorsport,Sakhir,Free Practice,13:25:59,Round 1 ,2021-03-28
14,1:46.387,1.047,0.150,183.135,,,16,14,D. Beckmann,Charouz Racing System,Sakhir,Free Practice,13:22:00,Round 1 ,2021-03-28
15,1:46.585,1.245,0.198,182.794,,,17,15,G. Samaia,Charouz Racing System,Sakhir,Free Practice,13:26:19,Round 1 ,2021-03-28
18,1:46.597,1.257,0.012,182.774,,,18,20,G. Petecof,Campos Racing,Sakhir,Free Practice,13:26:06,Round 1 ,2021-03-28
15,1:46.718,1.378,0.121,182.567,,,19,25,M. Sato,Trident,Sakhir,Free Practice,13:22:38,Round 1 ,2021-03-28
17,1:46.788,1.448,0.070,182.447,,,20,21,R. Boschung,Campos Racing,Sakhir,Free Practice,13:19:21,Round 1 ,2021-03-28
19,1:47.400,2.060,0.612,181.407,,,21,22,M. Nannini,HWA RACELAB,Sakhir,Free Practice,13:19:10,Round 1 ,2021-03-28
18,1:48.888,3.548,1.488,178.928,,,22,23,A. Deledda,HWA RACELAB,Sakhir,Free Practice,13:22:23,Round 1 ,2021-03-28
