LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,LAP SET ON,ROUND,DATE
30,48:44.373,-,-,123.238,1:24.562,19.0,1,21,A. Fuoco,Charouz Racing System,Monte Carlo,Sprint Race,,Round 4 ,2018-05-26
30,48:46.442,2.069,0.897,123.151,1:25.004,13.0,2,20,L. Delétraz,Charouz Racing System,Monte Carlo,Sprint Race,,Round 4 ,2018-05-26
30,48:45.545,1.172,1.172,123.189,1:24.041,26.0,3,19,L. Norris,Carlin,Monte Carlo,Sprint Race,,Round 4 ,2018-05-26
30,48:48.464,4.091,2.022,123.066,1:24.030,18.0,4,1,A. Markelov,RUSSIAN TIME,Monte Carlo,Sprint Race,,Round 4 ,2018-05-26
30,48:51.822,7.449,1.350,122.925,1:24.700,11.0,5,16,A. Maini,Trident,Monte Carlo,Sprint Race,,Round 4 ,2018-05-26
30,48:52.328,7.955,0.506,122.904,1:23.836,14.0,6,11,M. Günther,BWT Arden,Monte Carlo,Sprint Race,,Round 4 ,2018-05-26
30,48:55.472,6.099,2.008,122.982,1:24.850,12.0,7,9,R. Merhi,MP Motorsport,Monte Carlo,Sprint Race,,Round 4 ,2018-05-26
30,48:56.615,12.242,4.287,122.724,1:22.906,23.0,8,6,N. Latifi,DAMS,Monte Carlo,Sprint Race,,Round 4 ,2018-05-26
29,48:53.659,1 LAP,1 LAP,118.753,1:23.464,16.0,9,4,N. de Vries,PERTAMINA PREMA Theodore Racing,Monte Carlo,Sprint Race,,Round 4 ,2018-05-26
29,48:55.963,1 LAP,2.304,118.66,1:23.407,22.0,10,14,L. Ghiotto,Campos Vexatec Racing,Monte Carlo,Sprint Race,,Round 4 ,2018-05-26
27,43:21.143,DNF,-,124.697,1:25.388,19.0,11,12,N. Fukuzumi,BWT Arden,Monte Carlo,Sprint Race,,Round 4 ,2018-05-26
27,43:35.650,DNF,-,124.481,1:25.488,19.0,12,17,S. Ferrucci,Trident,Monte Carlo,Sprint Race,,Round 4 ,2018-05-26
42,1:02:03.286,-,-,135.513,1:22.990,38.0,1,1,A. Markelov,RUSSIAN TIME,Monte Carlo,Feature Race,,Round 4 ,2018-05-26
42,1:02:13.999,10.713,10.713,135.124,1:24.003,32.0,2,3,S. Gelael,PERTAMINA PREMA Theodore Racing,Monte Carlo,Feature Race,,Round 4 ,2018-05-26
42,1:02:18.775,15.489,4.776,134.951,1:24.276,32.0,3,9,R. Merhi,MP Motorsport,Monte Carlo,Feature Race,,Round 4 ,2018-05-26
42,1:02:22.522,19.236,3.747,134.816,1:24.073,31.0,4,20,L. Delétraz,Charouz Racing System,Monte Carlo,Feature Race,,Round 4 ,2018-05-26
42,1:02:23.421,20.135,0.899,134.784,1:23.631,35.0,5,16,A. Maini,Trident,Monte Carlo,Feature Race,,Round 4 ,2018-05-26
42,1:02:23.923,20.637,0.502,134.766,1:23.498,32.0,6,19,L. Norris,Carlin,Monte Carlo,Feature Race,,Round 4 ,2018-05-26
42,1:02:25.272,21.986,1.349,134.717,1:23.356,32.0,7,7,J. Aitken,ART Grand Prix,Monte Carlo,Feature Race,,Round 4 ,2018-05-26
42,1:02:27.141,23.855,1.869,134.65,1:23.752,31.0,8,21,A. Fuoco,Charouz Racing System,Monte Carlo,Feature Race,,Round 4 ,2018-05-26
42,1:02:28.147,24.861,1.006,134.614,1:23.785,34.0,9,6,N. Latifi,DAMS,Monte Carlo,Feature Race,,Round 4 ,2018-05-26
42,1:02:34.230,30.944,6.083,134.396,1:23.797,32.0,10,12,N. Fukuzumi,BWT Arden,Monte Carlo,Feature Race,,Round 4 ,2018-05-26
42,1:02:34.818,31.532,0.588,134.375,1:22.472,38.0,11,11,M. Günther,BWT Arden,Monte Carlo,Feature Race,,Round 4 ,2018-05-26
42,1:02:53.035,49.749,18.217,133.726,1:25.220,34.0,12,15,R. Nissany,Campos Vexatec Racing,Monte Carlo,Feature Race,,Round 4 ,2018-05-26
42,1:03:30.727,87.441,37.692,132.403,1:25.680,36.0,13,17,S. Ferrucci,Trident,Monte Carlo,Feature Race,,Round 4 ,2018-05-26
39,1:01:14.739,DNF,-,127.496,1:25.624,36.0,14,2,T. Makino,RUSSIAN TIME,Monte Carlo,Feature Race,,Round 4 ,2018-05-26
10,1:21.737,-,-,146.973,,,1,4,N. de Vries,PERTAMINA PREMA Theodore Racing,Monte Carlo,Qualifying Group B,13:57:35,Round 4 ,2018-05-26
10,1:21.901,0.164,0.164,146.679,,,2,18,S. Sette Câmara,Carlin,Monte Carlo,Qualifying Group B,13:54:14,Round 4 ,2018-05-26
10,1:22.241,0.504,0.340,146.073,,,3,14,L. Ghiotto,Campos Vexatec Racing,Monte Carlo,Qualifying Group B,13:57:39,Round 4 ,2018-05-26
10,1:22.263,0.526,0.022,146.034,,,4,16,A. Maini,Trident,Monte Carlo,Qualifying Group B,13:57:26,Round 4 ,2018-05-26
10,1:22.307,0.570,0.044,145.955,,,5,10,R. Boschung,MP Motorsport,Monte Carlo,Qualifying Group B,13:57:30,Round 4 ,2018-05-26
9,1:22.420,0.683,0.113,145.755,,,6,2,T. Makino,RUSSIAN TIME,Monte Carlo,Qualifying Group B,13:57:07,Round 4 ,2018-05-26
9,1:22.707,0.970,0.287,145.25,,,7,12,N. Fukuzumi,BWT Arden,Monte Carlo,Qualifying Group B,13:57:55,Round 4 ,2018-05-26
10,1:22.717,0.980,0.010,145.232,,,8,20,L. Delétraz,Charouz Racing System,Monte Carlo,Qualifying Group B,13:58:12,Round 4 ,2018-05-26
11,1:22.977,1.240,0.260,144.777,,,9,8,G. Russell,ART Grand Prix,Monte Carlo,Qualifying Group B,13:58:09,Round 4 ,2018-05-26
10,1:23.157,1.420,0.180,144.464,,,10,6,N. Latifi,DAMS,Monte Carlo,Qualifying Group B,13:58:21,Round 4 ,2018-05-26
9,1:21.727,-,-,146.991,,,1,5,A. Albon,DAMS,Monte Carlo,Qualifying Group A,13:34:23,Round 4 ,2018-05-26
11,1:21.834,0.107,0.107,146.799,,,2,1,A. Markelov,RUSSIAN TIME,Monte Carlo,Qualifying Group A,13:32:26,Round 4 ,2018-05-26
10,1:21.948,0.221,0.114,146.595,,,3,21,A. Fuoco,Charouz Racing System,Monte Carlo,Qualifying Group A,13:36:03,Round 4 ,2018-05-26
10,1:22.408,0.681,0.214,145.777,,,4,17,S. Ferrucci,Trident,Monte Carlo,Qualifying Group A,13:33:37,Round 4 ,2018-05-26
11,1:22.569,0.842,0.161,145.492,,,5,9,R. Merhi,MP Motorsport,Monte Carlo,Qualifying Group A,13:33:45,Round 4 ,2018-05-26
11,1:22.597,0.870,0.028,145.443,,,6,7,J. Aitken,ART Grand Prix,Monte Carlo,Qualifying Group A,13:34:56,Round 4 ,2018-05-26
11,1:22.654,0.927,0.057,145.343,,,7,3,S. Gelael,PERTAMINA PREMA Theodore Racing,Monte Carlo,Qualifying Group A,13:33:41,Round 4 ,2018-05-26
7,1:22.663,0.936,0.009,145.327,,,8,19,L. Norris,Carlin,Monte Carlo,Qualifying Group A,13:29:46,Round 4 ,2018-05-26
10,1:23.796,2.069,1.133,143.362,,,9,15,R. Nissany,Campos Vexatec Racing,Monte Carlo,Qualifying Group A,13:36:16,Round 4 ,2018-05-26
23,1:21.670,-,-,147.094,,,1,4,N. de Vries,PERTAMINA PREMA Theodore Racing,Monte Carlo,Free Practice,09:59:02,Round 4 ,2018-05-26
26,1:22.320,0.650,0.650,145.932,,,2,6,N. Latifi,DAMS,Monte Carlo,Free Practice,09:59:22,Round 4 ,2018-05-26
26,1:22.340,0.670,0.020,145.897,,,3,19,L. Norris,Carlin,Monte Carlo,Free Practice,09:53:50,Round 4 ,2018-05-26
25,1:22.526,0.856,0.186,145.568,,,4,7,J. Aitken,ART Grand Prix,Monte Carlo,Free Practice,09:58:54,Round 4 ,2018-05-26
26,1:22.553,0.883,0.027,145.521,,,5,18,S. Sette Câmara,Carlin,Monte Carlo,Free Practice,09:53:27,Round 4 ,2018-05-26
22,1:22.604,0.934,0.051,145.431,,,6,5,A. Albon,DAMS,Monte Carlo,Free Practice,10:01:44,Round 4 ,2018-05-26
27,1:22.656,0.986,0.052,145.339,,,7,1,A. Markelov,RUSSIAN TIME,Monte Carlo,Free Practice,09:58:25,Round 4 ,2018-05-26
25,1:22.675,1.005,0.019,145.306,,,8,20,L. Delétraz,Charouz Racing System,Monte Carlo,Free Practice,09:59:08,Round 4 ,2018-05-26
26,1:22.772,1.102,0.097,145.136,,,9,11,M. Günther,BWT Arden,Monte Carlo,Free Practice,09:54:00,Round 4 ,2018-05-26
24,1:22.810,1.140,0.038,145.069,,,10,14,L. Ghiotto,Campos Vexatec Racing,Monte Carlo,Free Practice,09:59:33,Round 4 ,2018-05-26
22,1:22.814,1.144,0.004,145.062,,,11,10,R. Boschung,MP Motorsport,Monte Carlo,Free Practice,09:52:51,Round 4 ,2018-05-26
27,1:22.860,1.190,0.046,144.981,,,12,16,A. Maini,Trident,Monte Carlo,Free Practice,09:59:18,Round 4 ,2018-05-26
22,1:23.072,1.402,0.212,144.611,,,13,2,T. Makino,RUSSIAN TIME,Monte Carlo,Free Practice,09:58:37,Round 4 ,2018-05-26
27,1:23.193,1.523,0.121,144.401,,,14,3,S. Gelael,PERTAMINA PREMA Theodore Racing,Monte Carlo,Free Practice,09:58:58,Round 4 ,2018-05-26
23,1:23.253,1.583,0.060,144.297,,,15,12,N. Fukuzumi,BWT Arden,Monte Carlo,Free Practice,09:54:08,Round 4 ,2018-05-26
17,1:23.548,1.878,0.295,143.788,,,16,21,A. Fuoco,Charouz Racing System,Monte Carlo,Free Practice,10:04:28,Round 4 ,2018-05-26
20,1:23.943,2.273,0.395,143.111,,,17,9,R. Merhi,MP Motorsport,Monte Carlo,Free Practice,10:05:25,Round 4 ,2018-05-26
28,1:24.051,2.381,0.108,142.927,,,18,17,S. Ferrucci,Trident,Monte Carlo,Free Practice,09:56:25,Round 4 ,2018-05-26
26,1:25.047,3.377,0.996,141.253,,,19,15,R. Nissany,Campos Vexatec Racing,Monte Carlo,Free Practice,10:01:18,Round 4 ,2018-05-26
4,1:42.533,20.863,17.486,117.164,,,20,8,G. Russell,ART Grand Prix,Monte Carlo,Free Practice,09:26:51,Round 4 ,2018-05-26
