LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,LAP SET ON,ROUND,DATE
5,47:09.339,-,-,38.96,1:45.326,5.0,1,2,O. Piastri,PREMA Racing,Jeddah,Feature Race,,Round 7 ,2021-12-05
5,47:10.487,1.148,1.148,38.944,1:45.461,5.0,2,1,R. Shwartzman,PREMA Racing,Jeddah,Feature Race,,Round 7 ,2021-12-05
5,47:12.096,2.757,1.609,38.922,1:45.728,4.0,3,21,R. Boschung,Campos Racing,Jeddah,Feature Race,,Round 7 ,2021-12-05
5,47:12.359,3.020,0.263,38.918,1:45.815,5.0,4,3,G. Zhou,UNI-Virtuosi,Jeddah,Feature Race,,Round 7 ,2021-12-05
5,47:13.746,4.407,1.387,38.899,1:46.424,4.0,5,4,F. Drugovich,UNI-Virtuosi,Jeddah,Feature Race,,Round 7 ,2021-12-05
5,47:14.210,4.871,0.464,38.893,1:45.815,5.0,6,8,J. Vips,Hitech Grand Prix,Jeddah,Feature Race,,Round 7 ,2021-12-05
5,47:15.408,6.069,1.198,38.876,1:46.019,5.0,7,9,C. Lundgaard,ART Grand Prix,Jeddah,Feature Race,,Round 7 ,2021-12-05
5,47:15.517,6.178,0.109,38.875,1:46.624,5.0,8,17,M. Armstrong,DAMS,Jeddah,Feature Race,,Round 7 ,2021-12-05
5,47:15.886,6.547,0.369,38.87,1:45.797,5.0,9,7,L. Lawson,Hitech Grand Prix,Jeddah,Feature Race,,Round 7 ,2021-12-05
5,47:18.773,9.434,2.887,38.83,1:47.244,4.0,10,5,D. Ticktum,Carlin Racing,Jeddah,Feature Race,,Round 7 ,2021-12-05
5,47:18.932,9.593,0.159,38.828,1:47.026,4.0,11,6,J. Daruvala,Carlin Racing,Jeddah,Feature Race,,Round 7 ,2021-12-05
5,47:19.516,10.177,0.584,38.82,1:46.985,5.0,12,24,B. Viscaal,Trident,Jeddah,Feature Race,,Round 7 ,2021-12-05
5,47:19.784,10.445,0.268,38.817,1:46.538,4.0,13,11,J. Doohan,MP Motorsport,Jeddah,Feature Race,,Round 7 ,2021-12-05
5,47:21.698,12.359,1.914,38.79,1:46.921,5.0,14,22,L. Sargeant,HWA RACELAB,Jeddah,Feature Race,,Round 7 ,2021-12-05
5,47:22.079,12.740,0.381,38.785,1:46.154,5.0,15,16,R. Nissany,DAMS,Jeddah,Feature Race,,Round 7 ,2021-12-05
5,47:23.075,13.736,0.996,38.772,1:46.438,5.0,16,20,O. Caldwell,Campos Racing,Jeddah,Feature Race,,Round 7 ,2021-12-05
